mean_accel_x,std_accel_x,max_accel_x,min_accel_x,mean_accel_y,std_accel_y,max_accel_y,min_accel_y,mean_accel_z,std_accel_z,max_accel_z,min_accel_z,mean_gyro_x,std_gyro_x,max_gyro_x,min_gyro_x,mean_gyro_y,std_gyro_y,max_gyro_y,min_gyro_y,mean_gyro_z,std_gyro_z,max_gyro_z,min_gyro_z,label
-0.08831568100000001,1.9151617881299958,6.1655,-4.0423,0.15366890367000002,0.7374915220312281,2.5263,-1.2887,-0.681640828,1.187565349204867,2.2013,-4.2299,0.02183246,0.30530822134145263,0.78732,-0.36111,0.048826627799999994,0.35637311782804815,0.94013,-0.96699,-0.035558859,0.15709803485354507,0.25985,-0.42921,4
0.051844709999999995,2.7417192610901555,7.0954,-5.6307,-0.10082400000000001,1.951773092187722,4.3814,-4.75,0.7684586999999999,1.9997904511864726,5.4635,-3.99,0.028771516,0.3030516994062322,0.58085,-0.60484,-0.1012139845,0.3218261636775544,0.50702,-0.76052,-0.031104917000000003,0.2901698428926062,0.53474,-0.55138,4
0.54203548,3.4114868442108413,6.762,-5.545,0.09044579000000003,1.7981529556864357,2.7491,-5.1648,0.03826225000000006,2.714850215792033,7.8895,-4.9876,0.018570402,0.3020633299635115,0.72135,-0.47778,0.021789037169000006,0.4500714200372416,0.99205,-1.0293,0.037824275000000004,0.3097113323207848,0.49687,-0.70226,4
-0.29851679999999997,3.8225390372109707,8.7283,-5.73,-0.026497839999999995,1.9293218018240423,4.2945,-5.4721,-0.040378320000000016,2.889940284727333,7.0756,-7.8821,0.022687611000000003,0.3265438925453419,0.69202,-0.6922,0.0015639370000000096,0.5009775341774274,0.99205,-0.89002,0.019205731999999996,0.30166773734793184,0.53413,-0.82138,4
-0.16831473000000002,3.634000258477768,7.1448,-7.7651,0.008941939999999995,1.6912148179798399,3.4705,-5.2578,-0.235982012,2.699576443112903,5.9926,-7.4004,0.06462981799999999,0.37166903981173505,0.7635,-0.67754,-0.0016617999999999993,0.3783932426514016,0.73304,-0.88025,-0.022149720000000005,0.2963911383183684,0.52191,-0.61247,4
-0.027346620000000016,3.778829451151282,5.039,-8.5552,0.02072988000000004,1.6986720185243,3.1469,-5.0698,0.22934293999999997,2.873301448431635,8.9834,-6.4384,-0.09778123299999997,0.3828341351961294,0.60162,-0.85041,0.009877236999999997,0.3353819948049231,0.49786,-0.90835,2.450500000000265e-05,0.2925605871863047,0.49137,-0.51656,4
-0.10390149999999995,3.86921886626374,6.2318,-7.8421,0.284355818,1.4476263985787312,2.9658,-4.3151,0.40468439999999994,2.6791687339121366,6.8376,-6.9713,-0.1190027,0.38534880027151636,0.73906,-0.85102,0.0011417900000000004,0.4585479537377048,0.74771,-1.182,0.027324103000000002,0.2691585984874561,0.50297,-0.50251,4
0.12574892,4.00572169036456,8.7582,-7.0195,0.072366564,1.7316851546263352,2.5844,-5.2725,0.14258676,3.1488408852647525,9.5345,-7.7302,-0.04180221999999999,0.36631911598635114,0.59001,-0.7655,-0.043212458999999995,0.3946787931845294,0.64508,-0.77701,0.04542996199999999,0.2481900643846183,0.52252,-0.49396,4
0.22023560999999994,4.692943879973114,7.6146,-10.999,0.16094536999999998,2.07811593543129,4.4609,-6.1189,0.06971408000000004,3.6914375981448067,9.362,-7.1847,0.04203366000000001,0.44511723808628206,0.93576,-0.95548,-0.021325558999999994,0.5213996293473299,1.0525,-1.0379,0.0009773959999999954,0.3152260314908253,0.64286,-0.61063,4
0.08683643,4.306091980192729,7.4349,-8.2726,0.11999636000000002,2.2661499392535793,3.1542,-5.9974,0.1267407,3.6057902895821545,9.6389,-6.6894,-0.014373202999999994,0.4985059411911587,1.0488,-0.89806,-0.015913800200000005,0.43045992434351643,0.81612,-0.77335,-0.0012891840000000031,0.339054434670519,0.48404,-0.81527,4
